data_base;cliente_id;descricao_cliente;categoria_material;valor_ruptura;valor_pedido;volume_ruptura_und;percent_ruptura;ano;mes;cod_mes;nome_cliente;estoque;ddv;cobertura_dias;tipo_cliente;contato_cliente
202103;HH;DIAMANTE;ACESSÓRIOS;1038.07;642.66;28;1.615;2021;3;M03;DIAMANTE;115;1.87;61;ESPECIAL;Maria
202103;HH;DIAMANTE;CABELOS;719.88;3436.41;23;0.209;2021;3;M03;DIAMANTE;470;12.31;38;ESPECIAL;Maria
202103;HH;DIAMANTE;CUIDADOS COM A BARBA;38.13;158.62;1;0.24;2021;3;M03;DIAMANTE;21;0.45;46;ESPECIAL;Maria
202103;HH;DIAMANTE;CUIDADOS COM A PELE;1807.72;9078.13;29;0.199;2021;3;M03;DIAMANTE;1201;22.26;54;ESPECIAL;Maria
202103;HH;DIAMANTE;CUIDADOS FACIAIS;15.29;1833.76;1;0.008;2021;3;M03;DIAMANTE;87;1.85;47;ESPECIAL;Maria
202103;HH;DIAMANTE;DESODORANTES;2939.38;5880.07;138;0.5;2021;3;M03;DIAMANTE;798;12.62;63;ESPECIAL;Maria
202103;HH;DIAMANTE;GIFTS;164.56;2123.87;3;0.077;2021;3;M03;DIAMANTE;107;1.39;77;ESPECIAL;Maria
202103;HH;DIAMANTE;HOME CARE;361.75;31.84;10;0.0;2021;3;M03;DIAMANTE;0;0.04;0;ESPECIAL;Maria
202103;HH;DIAMANTE;INFANTIL;23.69;1707.29;1;0.014;2021;3;M03;DIAMANTE;208;4.83;43;ESPECIAL;Maria
202103;HH;DIAMANTE;MAQUIAGEM;802.19;4746.16;27;0.169;2021;3;M03;DIAMANTE;641;8.84;73;ESPECIAL;Maria
202103;HH;DIAMANTE;ÓLEOS;97.67;830.41;2;0.118;2021;3;M03;DIAMANTE;118;1.98;59;ESPECIAL;Maria
202103;HH;DIAMANTE;PERFUMARIA;3642.0;69351.59;39;0.053;2021;3;M03;DIAMANTE;2001;35.46;56;ESPECIAL;Maria
202103;HH;DIAMANTE;SABONETE CORPO;272.42;1397.89;10;0.195;2021;3;M03;DIAMANTE;231;6.18;37;ESPECIAL;Maria
202103;HH;DIAMANTE;SOLAR;15.92;99.44;0;0.16;2021;3;M03;DIAMANTE;10;0.18;57;ESPECIAL;Maria
202103;HH;DIAMANTE;UNHAS;2.09;178.58;0;0.012;2021;3;M03;DIAMANTE;38;0.54;71;ESPECIAL;Maria
202103;II;DIAMANTE;ACESSÓRIOS;517.27;760.29;15;0.68;2021;3;M03;DIAMANTE;80;1.22;65;ESPECIAL;Maria
202103;II;DIAMANTE;CABELOS;694.28;2247.93;21;0.309;2021;3;M03;DIAMANTE;278;6.87;40;ESPECIAL;Maria
202103;II;DIAMANTE;CUIDADOS COM A BARBA;15.92;47.74;0;0.334;2021;3;M03;DIAMANTE;23;0.23;99;ESPECIAL;Maria
202103;II;DIAMANTE;CUIDADOS COM A PELE;1483.55;5998.55;40;0.247;2021;3;M03;DIAMANTE;694;13.19;53;ESPECIAL;Maria
202103;II;DIAMANTE;CUIDADOS FACIAIS;136.37;1342.03;2;0.102;2021;3;M03;DIAMANTE;49;1.09;45;ESPECIAL;Maria
202103;II;DIAMANTE;DESODORANTES;988.44;2527.13;45;0.391;2021;3;M03;DIAMANTE;454;6.26;73;ESPECIAL;Maria
202103;II;DIAMANTE;GIFTS;29.35;1085.74;1;0.027;2021;3;M03;DIAMANTE;67;0.98;68;ESPECIAL;Maria
202103;II;DIAMANTE;HOME CARE;159.6;31.84;5;0.0;2021;3;M03;DIAMANTE;0;0.01;0;ESPECIAL;Maria
202103;II;DIAMANTE;INFANTIL;18.6;678.59;1;0.027;2021;3;M03;DIAMANTE;122;2.35;52;ESPECIAL;Maria
202103;II;DIAMANTE;MAQUIAGEM;418.92;2751.55;15;0.152;2021;3;M03;DIAMANTE;463;5.87;79;ESPECIAL;Maria
202103;II;DIAMANTE;ÓLEOS;246.08;537.65;4;0.458;2021;3;M03;DIAMANTE;54;1.0;54;ESPECIAL;Maria
202103;II;DIAMANTE;PERFUMARIA;1810.53;38501.88;18;0.047;2021;3;M03;DIAMANTE;1035;21.09;49;ESPECIAL;Maria
202103;II;DIAMANTE;SABONETE CORPO;96.09;760.5;4;0.126;2021;3;M03;DIAMANTE;214;3.79;56;ESPECIAL;Maria
202103;II;DIAMANTE;SOLAR;15.92;37.56;0;0.0;2021;3;M03;DIAMANTE;9;0.12;73;ESPECIAL;Maria
202103;II;DIAMANTE;UNHAS;2.09;157.67;0;0.013;2021;3;M03;DIAMANTE;34;0.37;93;ESPECIAL;Maria
202103;JJ;SAFIRA;ACESSÓRIOS;1103.87;401.52;34;2.749;2021;3;M03;SAFIRA;27;1.38;20;PADRÃO;Matheus
202103;JJ;SAFIRA;CABELOS;1865.62;2924.27;61;0.638;2021;3;M03;SAFIRA;239;12.85;19;PADRÃO;Matheus
202103;JJ;SAFIRA;CUIDADOS COM A BARBA;72.37;94.63;2;0.765;2021;3;M03;SAFIRA;7;0.31;23;PADRÃO;Matheus
202103;JJ;SAFIRA;CUIDADOS COM A PELE;2675.26;5990.73;61;0.447;2021;3;M03;SAFIRA;503;12.9;39;PADRÃO;Matheus
202103;JJ;SAFIRA;CUIDADOS FACIAIS;537.5;1187.02;7;0.453;2021;3;M03;SAFIRA;55;1.47;37;PADRÃO;Matheus
202103;JJ;SAFIRA;DESODORANTES;3728.58;3633.37;165;1.026;2021;3;M03;SAFIRA;320;14.11;23;PADRÃO;Matheus
202103;JJ;SAFIRA;GIFTS;571.93;2636.17;8;0.217;2021;3;M03;SAFIRA;48;1.68;29;PADRÃO;Matheus
202103;JJ;SAFIRA;HOME CARE;244.34;31.84;7;0.0;2021;3;M03;SAFIRA;0;0.01;0;PADRÃO;Matheus
202103;JJ;SAFIRA;INFANTIL;487.12;1035.43;14;0.47;2021;3;M03;SAFIRA;67;3.78;18;PADRÃO;Matheus
202103;JJ;SAFIRA;MAQUIAGEM;1066.55;1886.55;29;0.565;2021;3;M03;SAFIRA;333;6.6;50;PADRÃO;Matheus
202103;JJ;SAFIRA;ÓLEOS;802.99;655.75;12;1.225;2021;3;M03;SAFIRA;19;1.14;17;PADRÃO;Matheus
202103;JJ;SAFIRA;PERFUMARIA;2731.56;45137.65;28;0.061;2021;3;M03;SAFIRA;1217;27.39;44;PADRÃO;Matheus
202103;JJ;SAFIRA;SABONETE CORPO;420.11;743.85;14;0.565;2021;3;M03;SAFIRA;124;5.1;24;PADRÃO;Matheus
202103;JJ;SAFIRA;SOLAR;179.05;46.86;3;3.821;2021;3;M03;SAFIRA;3;0.21;14;PADRÃO;Matheus
202103;JJ;SAFIRA;UNHAS;128.6;147.09;16;0.874;2021;3;M03;SAFIRA;18;0.6;30;PADRÃO;Matheus
202103;KK;RUBI;ACESSÓRIOS;55.45;308.05;2;0.18;2021;3;M03;RUBI;56;1.54;36;PADRÃO;Ricardo
202103;KK;RUBI;CABELOS;37.32;2205.98;1;0.017;2021;3;M03;RUBI;405;15.75;26;PADRÃO;Ricardo
202103;KK;RUBI;CUIDADOS COM A BARBA;15.92;84.09;0;0.0;2021;3;M03;RUBI;17;0.4;43;PADRÃO;Ricardo
202103;KK;RUBI;CUIDADOS COM A PELE;14.72;5982.15;0;0.002;2021;3;M03;RUBI;1483;23.07;64;PADRÃO;Ricardo
202103;KK;RUBI;CUIDADOS FACIAIS;10.81;1178.05;0;0.009;2021;3;M03;RUBI;157;1.8;87;PADRÃO;Ricardo
202103;KK;RUBI;DESODORANTES;43.15;2802.78;2;0.015;2021;3;M03;RUBI;368;11.34;32;PADRÃO;Ricardo
202103;KK;RUBI;GIFTS;15.02;1516.22;0;0.01;2021;3;M03;RUBI;121;1.46;83;PADRÃO;Ricardo
202103;KK;RUBI;INFANTIL;15.92;1247.42;0;0.0;2021;3;M03;RUBI;189;5.6;34;PADRÃO;Ricardo
202103;KK;RUBI;MAQUIAGEM;121.69;3105.03;6;0.039;2021;3;M03;RUBI;704;11.57;61;PADRÃO;Ricardo
202103;KK;RUBI;ÓLEOS;19.53;531.33;0;0.037;2021;3;M03;RUBI;53;1.28;41;PADRÃO;Ricardo
202103;KK;RUBI;PERFUMARIA;15.92;50708.56;0;0.0;2021;3;M03;RUBI;2929;54.36;54;PADRÃO;Ricardo
202103;KK;RUBI;SABONETE CORPO;15.92;891.69;0;0.0;2021;3;M03;RUBI;278;7.07;39;PADRÃO;Ricardo
202103;KK;RUBI;SOLAR;15.92;126.47;0;0.0;2021;3;M03;RUBI;6;0.22;27;PADRÃO;Ricardo
202103;KK;RUBI;UNHAS;15.92;38.01;0;0.0;2021;3;M03;RUBI;32;0.44;73;PADRÃO;Ricardo
202103;LL;RUBI;ACESSÓRIOS;236.24;458.06;7;0.516;2021;3;M03;RUBI;37;1.21;31;PADRÃO;Ricardo
202103;LL;RUBI;CABELOS;434.66;2190.7;13;0.198;2021;3;M03;RUBI;342;10.2;34;PADRÃO;Ricardo
202103;LL;RUBI;CUIDADOS COM A BARBA;17.43;82.59;0;0.211;2021;3;M03;RUBI;13;0.27;47;PADRÃO;Ricardo
202103;LL;RUBI;CUIDADOS COM A PELE;391.72;6193.11;9;0.063;2021;3;M03;RUBI;764;11.28;68;PADRÃO;Ricardo
202103;LL;RUBI;CUIDADOS FACIAIS;36.36;692.65;1;0.052;2021;3;M03;RUBI;61;0.96;64;PADRÃO;Ricardo
202103;LL;RUBI;DESODORANTES;446.78;1665.25;22;0.268;2021;3;M03;RUBI;265;5.47;48;PADRÃO;Ricardo
202103;LL;RUBI;GIFTS;30.94;1547.39;1;0.02;2021;3;M03;RUBI;72;0.97;74;PADRÃO;Ricardo
202103;LL;RUBI;HOME CARE;55.53;44.43;2;1.25;2021;3;M03;RUBI;0;0.01;0;PADRÃO;Ricardo
202103;LL;RUBI;INFANTIL;15.92;937.01;0;0.0;2021;3;M03;RUBI;129;2.76;47;PADRÃO;Ricardo
202103;LL;RUBI;MAQUIAGEM;51.04;1975.35;2;0.026;2021;3;M03;RUBI;541;6.08;89;PADRÃO;Ricardo
202103;LL;RUBI;ÓLEOS;312.54;773.26;5;0.404;2021;3;M03;RUBI;26;0.9;29;PADRÃO;Ricardo
202103;LL;RUBI;PERFUMARIA;440.94;50740.1;4;0.009;2021;3;M03;RUBI;1519;23.63;64;PADRÃO;Ricardo
202103;LL;RUBI;SABONETE CORPO;76.6;476.67;3;0.161;2021;3;M03;RUBI;136;3.28;41;PADRÃO;Ricardo
202103;LL;RUBI;SOLAR;15.92;30.28;0;0.0;2021;3;M03;RUBI;5;0.11;44;PADRÃO;Ricardo
202103;LL;RUBI;UNHAS;4.15;19.81;1;0.209;2021;3;M03;RUBI;24;0.28;85;PADRÃO;Ricardo
202103;NN;PRATA;ACESSÓRIOS;10.81;2403.32;0;0.004;2021;3;M03;PRATA;129;4.08;32;PADRÃO;Bianca
202103;NN;PRATA;CABELOS;25.82;5566.94;1;0.005;2021;3;M03;PRATA;486;18.83;26;PADRÃO;Bianca
202103;NN;PRATA;CUIDADOS COM A BARBA;15.92;275.37;0;0.0;2021;3;M03;PRATA;31;0.42;74;PADRÃO;Bianca
202103;NN;PRATA;CUIDADOS COM A PELE;12.91;19582.2;0;0.001;2021;3;M03;PRATA;2054;26.12;79;PADRÃO;Bianca
202103;NN;PRATA;CUIDADOS FACIAIS;15.92;1146.72;0;0.0;2021;3;M03;PRATA;107;1.98;54;PADRÃO;Bianca
202103;NN;PRATA;DESODORANTES;22.61;4843.55;1;0.005;2021;3;M03;PRATA;739;11.88;62;PADRÃO;Bianca
202103;NN;PRATA;GIFTS;15.92;4380.76;0;0.0;2021;3;M03;PRATA;102;2.53;40;PADRÃO;Bianca
202103;NN;PRATA;INFANTIL;15.92;4937.71;0;0.0;2021;3;M03;PRATA;318;9.72;33;PADRÃO;Bianca
202103;NN;PRATA;MAQUIAGEM;44.7;5798.58;1;0.008;2021;3;M03;PRATA;709;12.78;55;PADRÃO;Bianca
202103;NN;PRATA;ÓLEOS;15.92;3240.26;0;0.0;2021;3;M03;PRATA;83;3.67;23;PADRÃO;Bianca
202103;NN;PRATA;PERFUMARIA;70.2;197499.18;1;0.0;2021;3;M03;PRATA;3309;111.77;30;PADRÃO;Bianca
202103;NN;PRATA;SABONETE CORPO;15.92;3469.94;0;0.0;2021;3;M03;PRATA;261;16.64;16;PADRÃO;Bianca
202103;NN;PRATA;SOLAR;15.92;369.52;0;0.0;2021;3;M03;PRATA;16;0.74;22;PADRÃO;Bianca
202103;NN;PRATA;UNHAS;15.92;127.67;0;0.0;2021;3;M03;PRATA;16;0.39;41;PADRÃO;Bianca
202103;OO;PRATA;ACESSÓRIOS;5302.15;3120.93;164;1.699;2021;3;M03;PRATA;133;4.17;32;PADRÃO;Bianca
202103;OO;PRATA;CABELOS;3017.73;7960.57;91;0.379;2021;3;M03;PRATA;976;23.22;42;PADRÃO;Bianca
202103;OO;PRATA;CUIDADOS COM A BARBA;28.23;278.11;1;0.102;2021;3;M03;PRATA;25;0.46;54;PADRÃO;Bianca
202103;OO;PRATA;CUIDADOS COM A PELE;5249.65;33836.49;115;0.155;2021;3;M03;PRATA;3354;28.44;118;PADRÃO;Bianca
202103;OO;PRATA;CUIDADOS FACIAIS;151.27;2691.91;2;0.056;2021;3;M03;PRATA;141;2.43;58;PADRÃO;Bianca
202103;OO;PRATA;DESODORANTES;3347.43;6806.65;160;0.492;2021;3;M03;PRATA;874;14.99;58;PADRÃO;Bianca
202103;OO;PRATA;GIFTS;1159.86;8159.77;14;0.142;2021;3;M03;PRATA;237;3.78;63;PADRÃO;Bianca
202103;OO;PRATA;HOME CARE;319.73;45.69;9;6.998;2021;3;M03;PRATA;0;0.05;0;PADRÃO;Bianca
202103;OO;PRATA;INFANTIL;955.3;8130.19;27;0.117;2021;3;M03;PRATA;507;14.38;35;PADRÃO;Bianca
202103;OO;PRATA;MAQUIAGEM;1987.6;10850.83;62;0.183;2021;3;M03;PRATA;1483;15.41;96;PADRÃO;Bianca
202103;OO;PRATA;ÓLEOS;4435.8;4143.21;68;1.071;2021;3;M03;PRATA;97;6.21;16;PADRÃO;Bianca
202103;OO;PRATA;PERFUMARIA;32618.43;395554.83;407;0.082;2021;3;M03;PRATA;10541;159.93;66;PADRÃO;Bianca
202103;OO;PRATA;SABONETE CORPO;1867.79;5088.12;70;0.367;2021;3;M03;PRATA;565;17.1;33;PADRÃO;Bianca
202103;OO;PRATA;SOLAR;187.2;586.93;4;0.319;2021;3;M03;PRATA;17;0.8;21;PADRÃO;Bianca
202103;OO;PRATA;UNHAS;129.66;614.03;18;0.211;2021;3;M03;PRATA;74;1.17;64;PADRÃO;Bianca
202104;AA;ESMERALDA;ACESSÓRIOS;7586.79;4936.55;216;1.537;2021;4;M04;ESMERALDA;269;11.18;24;ESPECIAL;João
202104;AA;ESMERALDA;CABELOS;13863.97;49123.94;508;0.282;2021;4;M04;ESMERALDA;1225;48.59;25;ESPECIAL;João
202104;AA;ESMERALDA;CUIDADOS COM A BARBA;829.17;1843.24;18;0.45;2021;4;M04;ESMERALDA;45;2.21;20;ESPECIAL;João
202104;AA;ESMERALDA;CUIDADOS COM A PELE;13300.6;94764.5;376;0.14;2021;4;M04;ESMERALDA;4949;129.78;38;ESPECIAL;João
202104;AA;ESMERALDA;CUIDADOS FACIAIS;3122.63;12647.87;57;0.247;2021;4;M04;ESMERALDA;119;5.55;21;ESPECIAL;João
202104;AA;ESMERALDA;DESODORANTES;25068.36;45336.73;1088;0.553;2021;4;M04;ESMERALDA;1661;70.63;24;ESPECIAL;João
202104;AA;ESMERALDA;GIFTS;1606.78;17584.04;29;0.091;2021;4;M04;ESMERALDA;445;13.31;33;ESPECIAL;João
202104;AA;ESMERALDA;HOME CARE;2142.04;316.42;58;6.77;2021;4;M04;ESMERALDA;8;0.19;41;ESPECIAL;João
202104;AA;ESMERALDA;INFANTIL;3882.38;25239.39;140;0.154;2021;4;M04;ESMERALDA;259;26.56;10;ESPECIAL;João
202104;AA;ESMERALDA;MAQUIAGEM;10462.1;27376.75;243;0.382;2021;4;M04;ESMERALDA;1104;21.97;50;ESPECIAL;João
202104;AA;ESMERALDA;ÓLEOS;2846.4;6900.74;49;0.412;2021;4;M04;ESMERALDA;260;11.03;24;ESPECIAL;João
202104;AA;ESMERALDA;PERFUMARIA;41445.52;443787.51;350;0.093;2021;4;M04;ESMERALDA;7410;187.68;39;ESPECIAL;João
202104;AA;ESMERALDA;SABONETE CORPO;4028.91;9322.89;172;0.432;2021;4;M04;ESMERALDA;681;25.58;27;ESPECIAL;João
202104;AA;ESMERALDA;SOLAR;132.22;707.79;2;0.187;2021;4;M04;ESMERALDA;26;0.61;43;ESPECIAL;João
202104;AA;ESMERALDA;UNHAS;254.14;585.71;20;0.434;2021;4;M04;ESMERALDA;47;3.18;15;ESPECIAL;João
202104;BB;OURO;ACESSÓRIOS;5048.96;3908.96;132;1.292;2021;4;M04;OURO;189;6.07;31;PADRÃO;Pedro
202104;BB;OURO;CABELOS;9788.78;31159.14;366;0.314;2021;4;M04;OURO;1152;21.69;53;PADRÃO;Pedro
202104;BB;OURO;CUIDADOS COM A BARBA;409.97;950.96;9;0.431;2021;4;M04;OURO;36;0.83;43;PADRÃO;Pedro
202104;BB;OURO;CUIDADOS COM A PELE;9478.79;49757.55;278;0.19;2021;4;M04;OURO;3019;51.81;58;PADRÃO;Pedro
202104;BB;OURO;CUIDADOS FACIAIS;1351.84;11144.31;22;0.121;2021;4;M04;OURO;155;3.19;49;PADRÃO;Pedro
202104;BB;OURO;DESODORANTES;9442.69;25680.98;441;0.368;2021;4;M04;OURO;1299;29.24;44;PADRÃO;Pedro
202104;BB;OURO;GIFTS;868.76;11985.35;18;0.072;2021;4;M04;OURO;302;6.63;46;PADRÃO;Pedro
202104;BB;OURO;HOME CARE;1097.99;355.4;29;3.089;2021;4;M04;OURO;6;0.09;65;PADRÃO;Pedro
202104;BB;OURO;INFANTIL;2296.71;16090.35;84;0.143;2021;4;M04;OURO;260;11.78;22;PADRÃO;Pedro
202104;BB;OURO;MAQUIAGEM;3674.27;18148.51;83;0.202;2021;4;M04;OURO;1158;9.95;116;PADRÃO;Pedro
202104;BB;OURO;ÓLEOS;1170.31;3682.24;21;0.318;2021;4;M04;OURO;192;4.24;45;PADRÃO;Pedro
202104;BB;OURO;PERFUMARIA;13583.4;293474.24;112;0.046;2021;4;M04;OURO;6683;102.36;65;PADRÃO;Pedro
202104;BB;OURO;SABONETE CORPO;2898.68;7408.6;131;0.391;2021;4;M04;OURO;622;15.67;40;PADRÃO;Pedro
202104;BB;OURO;SOLAR;106.97;298.91;2;0.358;2021;4;M04;OURO;10;0.23;44;PADRÃO;Pedro
202104;BB;OURO;UNHAS;212.92;441.31;15;0.482;2021;4;M04;OURO;40;1.84;22;PADRÃO;Pedro
202104;CC;DIAMANTE;ACESSÓRIOS;4197.92;3008.81;122;1.395;2021;4;M04;DIAMANTE;147;8.07;18;ESPECIAL;Maria
202104;CC;DIAMANTE;CABELOS;5946.65;26410.97;222;0.225;2021;4;M04;DIAMANTE;844;27.27;31;ESPECIAL;Maria
202104;CC;DIAMANTE;CUIDADOS COM A BARBA;173.91;628.59;4;0.277;2021;4;M04;DIAMANTE;20;1.1;18;ESPECIAL;Maria
202104;CC;DIAMANTE;CUIDADOS COM A PELE;3551.62;49699.62;99;0.071;2021;4;M04;DIAMANTE;3834;78.34;49;ESPECIAL;Maria
202104;CC;DIAMANTE;CUIDADOS FACIAIS;505.28;6399.73;10;0.079;2021;4;M04;DIAMANTE;188;4.19;45;ESPECIAL;Maria
202104;CC;DIAMANTE;DESODORANTES;7293.94;17710.91;328;0.412;2021;4;M04;DIAMANTE;1330;32.86;40;ESPECIAL;Maria
202104;CC;DIAMANTE;GIFTS;658.45;7284.36;13;0.09;2021;4;M04;DIAMANTE;260;6.55;40;ESPECIAL;Maria
202104;CC;DIAMANTE;HOME CARE;887.99;77.74;24;11.422;2021;4;M04;DIAMANTE;7;0.1;73;ESPECIAL;Maria
202104;CC;DIAMANTE;INFANTIL;1505.75;13398.07;54;0.112;2021;4;M04;DIAMANTE;169;16.3;10;ESPECIAL;Maria
202104;CC;DIAMANTE;MAQUIAGEM;3027.26;14897.76;82;0.203;2021;4;M04;DIAMANTE;1075;15.7;68;ESPECIAL;Maria
202104;CC;DIAMANTE;ÓLEOS;883.23;2958.37;16;0.299;2021;4;M04;DIAMANTE;214;5.85;37;ESPECIAL;Maria
202104;CC;DIAMANTE;PERFUMARIA;7626.85;221658.84;69;0.034;2021;4;M04;DIAMANTE;5853;119.0;49;ESPECIAL;Maria
202104;CC;DIAMANTE;SABONETE CORPO;757.9;5603.56;26;0.135;2021;4;M04;DIAMANTE;696;17.51;40;ESPECIAL;Maria
202104;CC;DIAMANTE;SOLAR;127.71;353.9;2;0.361;2021;4;M04;DIAMANTE;10;0.32;31;ESPECIAL;Maria
202104;CC;DIAMANTE;UNHAS;135.89;246.01;13;0.552;2021;4;M04;DIAMANTE;36;2.74;13;ESPECIAL;Maria
202104;DD;RUBI;ACESSÓRIOS;14187.51;7520.63;355;1.886;2021;4;M04;RUBI;329;14.1;23;PADRÃO;Ricardo
202104;DD;RUBI;CABELOS;17112.5;61088.92;631;0.28;2021;4;M04;RUBI;2417;55.41;44;PADRÃO;Ricardo
202104;DD;RUBI;CUIDADOS COM A BARBA;693.16;1783.11;15;0.389;2021;4;M04;RUBI;92;2.92;32;PADRÃO;Ricardo
202104;DD;RUBI;CUIDADOS COM A PELE;11901.04;108580.97;316;0.11;2021;4;M04;RUBI;8335;155.16;54;PADRÃO;Ricardo
202104;DD;RUBI;CUIDADOS FACIAIS;1450.13;19079.62;29;0.076;2021;4;M04;RUBI;374;8.63;43;PADRÃO;Ricardo
202104;DD;RUBI;DESODORANTES;22213.89;35031.29;964;0.634;2021;4;M04;RUBI;2002;58.89;34;PADRÃO;Ricardo
202104;DD;RUBI;GIFTS;2655.02;26517.15;48;0.1;2021;4;M04;RUBI;566;18.02;31;PADRÃO;Ricardo
202104;DD;RUBI;HOME CARE;2261.92;58.87;60;38.421;2021;4;M04;RUBI;38;0.25;153;PADRÃO;Ricardo
202104;DD;RUBI;INFANTIL;5950.41;45736.14;191;0.13;2021;4;M04;RUBI;588;39.75;15;PADRÃO;Ricardo
202104;DD;RUBI;MAQUIAGEM;5353.69;42675.19;150;0.125;2021;4;M04;RUBI;2842;31.86;89;PADRÃO;Ricardo
202104;DD;RUBI;ÓLEOS;3834.92;11189.53;61;0.343;2021;4;M04;RUBI;437;16.41;27;PADRÃO;Ricardo
202104;DD;RUBI;PERFUMARIA;18298.48;592353.62;152;0.031;2021;4;M04;RUBI;14677;319.55;46;PADRÃO;Ricardo
202104;DD;RUBI;SABONETE CORPO;4249.4;10550.16;189;0.403;2021;4;M04;RUBI;988;29.03;34;PADRÃO;Ricardo
202104;DD;RUBI;SOLAR;15.92;1089.62;0;0.0;2021;4;M04;RUBI;34;0.87;39;PADRÃO;Ricardo
202104;DD;RUBI;UNHAS;233.7;618.35;18;0.378;2021;4;M04;RUBI;48;4.25;11;PADRÃO;Ricardo
202104;EE;DIAMANTE;ACESSÓRIOS;898.32;842.96;24;1.066;2021;4;M04;DIAMANTE;82;1.74;47;ESPECIAL;Maria
202104;EE;DIAMANTE;CABELOS;1605.12;6059.49;60;0.265;2021;4;M04;DIAMANTE;209;5.62;37;ESPECIAL;Maria
202104;EE;DIAMANTE;CUIDADOS COM A BARBA;15.02;232.45;0;0.065;2021;4;M04;DIAMANTE;22;0.3;74;ESPECIAL;Maria
202104;EE;DIAMANTE;CUIDADOS COM A PELE;2046.27;12514.21;44;0.164;2021;4;M04;DIAMANTE;808;16.77;48;ESPECIAL;Maria
202104;EE;DIAMANTE;CUIDADOS FACIAIS;114.15;1999.6;3;0.057;2021;4;M04;DIAMANTE;51;0.93;55;ESPECIAL;Maria
202104;EE;DIAMANTE;DESODORANTES;2047.01;6232.26;96;0.328;2021;4;M04;DIAMANTE;477;9.91;48;ESPECIAL;Maria
202104;EE;DIAMANTE;GIFTS;83.91;1923.8;1;0.044;2021;4;M04;DIAMANTE;80;1.9;42;ESPECIAL;Maria
202104;EE;DIAMANTE;HOME CARE;166.59;99.96;5;1.667;2021;4;M04;DIAMANTE;4;0.01;667;ESPECIAL;Maria
202104;EE;DIAMANTE;INFANTIL;219.78;3313.21;10;0.066;2021;4;M04;DIAMANTE;92;4.35;21;ESPECIAL;Maria
202104;EE;DIAMANTE;MAQUIAGEM;1543.64;5037.79;30;0.306;2021;4;M04;DIAMANTE;439;3.01;146;ESPECIAL;Maria
202104;EE;DIAMANTE;ÓLEOS;157.42;538.37;3;0.292;2021;4;M04;DIAMANTE;64;1.24;52;ESPECIAL;Maria
202104;EE;DIAMANTE;PERFUMARIA;638.97;54280.17;6;0.012;2021;4;M04;DIAMANTE;1274;27.76;46;ESPECIAL;Maria
202104;EE;DIAMANTE;SABONETE CORPO;265.5;1421.79;8;0.187;2021;4;M04;DIAMANTE;216;4.37;49;ESPECIAL;Maria
202104;EE;DIAMANTE;SOLAR;15.92;78.71;0;0.0;2021;4;M04;DIAMANTE;11;0.03;329;ESPECIAL;Maria
202104;EE;DIAMANTE;UNHAS;15.92;34.01;0;0.0;2021;4;M04;DIAMANTE;56;0.6;93;ESPECIAL;Maria
202104;FF;SAFIRA;ACESSÓRIOS;3752.64;954.72;96;3.931;2021;4;M04;SAFIRA;79;3.42;23;PADRÃO;Matheus
202104;FF;SAFIRA;CABELOS;4014.43;10910.33;151;0.368;2021;4;M04;SAFIRA;555;10.41;53;PADRÃO;Matheus
202104;FF;SAFIRA;CUIDADOS COM A BARBA;36.63;388.06;1;0.094;2021;4;M04;SAFIRA;65;0.47;138;PADRÃO;Matheus
202104;FF;SAFIRA;CUIDADOS COM A PELE;6235.8;26207.13;166;0.238;2021;4;M04;SAFIRA;1471;31.41;47;PADRÃO;Matheus
202104;FF;SAFIRA;CUIDADOS FACIAIS;1279.96;3277.27;19;0.391;2021;4;M04;SAFIRA;144;1.63;88;PADRÃO;Matheus
202104;FF;SAFIRA;DESODORANTES;2813.85;9994.65;136;0.282;2021;4;M04;SAFIRA;1290;16.14;80;PADRÃO;Matheus
202104;FF;SAFIRA;GIFTS;1947.9;2805.02;30;0.694;2021;4;M04;SAFIRA;96;4.06;24;PADRÃO;Matheus
202104;FF;SAFIRA;HOME CARE;499.78;31.84;14;0.0;2021;4;M04;SAFIRA;2;0.01;152;PADRÃO;Matheus
202104;FF;SAFIRA;INFANTIL;2060.5;5986.58;66;0.344;2021;4;M04;SAFIRA;159;8.48;19;PADRÃO;Matheus
202104;FF;SAFIRA;MAQUIAGEM;7006.67;4845.15;123;1.446;2021;4;M04;SAFIRA;527;5.45;97;PADRÃO;Matheus
202104;FF;SAFIRA;ÓLEOS;535.06;1620.44;9;0.33;2021;4;M04;SAFIRA;95;2.36;40;PADRÃO;Matheus
202104;FF;SAFIRA;PERFUMARIA;3342.55;145775.87;36;0.023;2021;4;M04;SAFIRA;6537;72.12;91;PADRÃO;Matheus
202104;FF;SAFIRA;SABONETE CORPO;892.98;2505.77;39;0.356;2021;4;M04;SAFIRA;383;7.28;53;PADRÃO;Matheus
202104;FF;SAFIRA;SOLAR;91.62;184.77;2;0.496;2021;4;M04;SAFIRA;11;0.18;61;PADRÃO;Matheus
202104;FF;SAFIRA;UNHAS;161.53;205.9;14;0.785;2021;4;M04;SAFIRA;20;0.86;23;PADRÃO;Matheus
202104;HH;DIAMANTE;ACESSÓRIOS;935.64;1096.54;25;0.853;2021;4;M04;DIAMANTE;105;2.49;42;ESPECIAL;Maria
